日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2006-10-25,346.47,350.17,356.75,345.24,300209,286049984,3.32,1.07,3.7,2.13
2006-10-26,352.64,363.33,365.79,346.88,410791,399375008,5.4,3.76,13.16,2.91
2006-10-27,362.09,361.27,381,358.39,431651,429460992,6.22,-0.57,-2.06,3.06
2006-10-30,353.87,346.06,363.74,339.9,308727,291952992,6.6,-4.21,-15.21,2.19
2006-10-31,346.06,352.23,356.75,344.01,219550,209224992,3.68,1.78,6.17,1.56
2006-11-01,352.23,341.95,353.87,339.48,211911,198876992,4.09,-2.92,-10.28,1.5
2006-11-02,341.95,344.42,344.42,333.73,185904,171511008,3.13,0.72,2.47,1.32
2006-11-03,343.18,353.46,362.09,340.31,244062,233758000,6.32,2.62,9.04,1.73
2006-11-06,346.88,364.97,369.9,345.24,232251,226980000,6.98,3.26,11.51,1.65
2006-11-07,365.79,371.96,376.07,364.15,238973,238848000,3.27,1.92,6.99,1.7
2006-11-08,371.96,372.37,377.72,364.97,266517,267855008,3.43,0.11,0.41,1.89
2006-11-09,370.73,389.23,395.39,367.44,390469,404884992,7.51,4.53,16.86,2.77
2006-11-10,391.28,383.88,402.38,377.72,379301,398473984,6.34,-1.37,-5.35,2.69
2006-11-13,381.41,374.02,393.34,370.32,227192,233866000,6,-2.57,-9.86,1.61
2006-11-14,376.89,373.19,383.06,365.79,284726,286451040,4.62,-0.22,-0.83,2.02
2006-11-15,374.02,387.17,388.4,369.08,237712,242609600,5.18,3.75,13.98,1.69
2006-11-16,387.58,387.58,399.09,384.7,329765,347317344,3.72,0.11,0.41,2.34
2006-11-17,387.17,382.24,390.46,377.3,180364,185432576,3.4,-1.38,-5.34,1.28
2006-11-20,383.47,401.56,403.61,382.65,327200,346155168,5.48,5.05,19.32,2.32
2006-11-21,401.15,445.95,445.95,390.46,820098,932196992,13.82,11.05,44.39,5.82
2006-11-22,447.6,489.12,494.05,442.25,678914,836698368,11.62,9.68,43.17,4.82
2006-11-23,489.12,479.66,501.45,473.91,483995,623603328,5.63,-1.93,-9.46,3.43
2006-11-24,478.43,480.9,492.82,464.04,417448,524634400,6,0.26,1.24,2.96
2006-11-27,475.96,476.79,489.12,461.99,343376,429537952,5.64,-0.85,-4.11,2.44
2006-11-28,474.32,466.1,480.07,464.45,204731,254090240,3.28,-2.24,-10.69,1.45
2006-11-29,445.13,468.15,473.5,445.13,295240,358277856,6.09,0.44,2.05,2.09
2006-11-30,469.39,479.66,480.9,462.81,327176,407057216,3.86,2.46,11.51,2.32
2006-12-01,480.07,470.21,484.6,468.56,230395,288315488,3.34,-1.97,-9.45,1.63
2006-12-04,469.39,500.22,509.67,461.58,425453,550707840,10.23,6.38,30.01,3.02
2006-12-05,500.22,492,505.56,485.83,407792,532345376,3.94,-1.64,-8.22,2.89
2006-12-06,494.05,497.75,514.6,473.5,410502,536588448,8.35,1.17,5.75,2.91
2006-12-07,498.57,510.49,540.5,498.57,533402,728859008,8.42,2.56,12.74,3.78
2006-12-08,498.16,499.81,517.89,492.41,340473,450406368,4.99,-2.09,-10.68,2.42
2006-12-11,498.98,516.25,524.88,498.57,301581,407620704,5.26,3.29,16.44,2.14
2006-12-12,523.24,532.69,545.02,516.66,406326,565319616,5.49,3.18,16.44,2.88
2006-12-13,535.57,510.91,538.45,503.51,412283,558764928,6.56,-4.09,-21.78,2.93
2006-12-14,508.44,509.67,519.13,501.45,358913,476514496,3.46,-0.24,-1.24,2.55
2006-12-15,514.6,508.44,514.6,492.41,294849,389877664,4.35,-0.24,-1.23,2.09
2006-12-18,508.44,517.89,524.47,501.86,273344,367086176,4.45,1.86,9.45,1.94
2006-12-19,515.43,517.89,540.91,509.67,350939,481865280,6.03,0,0,2.49
2006-12-20,517.48,515.02,520.36,502.27,186723,250714384,3.49,-0.55,-2.87,1.32
2006-12-21,515.02,500.63,516.66,498.16,358036,476466336,3.59,-2.79,-14.39,2.54
2006-12-22,499.81,494.46,508.85,490.35,216853,283431808,3.7,-1.23,-6.17,1.54
2006-12-25,491.58,508.44,526.94,489.94,387657,520909600,7.48,2.83,13.98,2.75
2006-12-26,510.49,503.51,513.78,497.34,201862,267769280,3.23,-0.97,-4.93,1.43
2006-12-27,503.51,522.42,531.05,498.16,367875,500640416,6.53,3.76,18.91,2.61
2006-12-28,524.88,535.98,555.71,522.42,534760,754610496,6.37,2.6,13.56,3.79
2006-12-29,541.33,554.48,563.11,538.45,502428,727135040,4.6,3.45,18.5,3.56
2007-01-04,561.88,539.68,589.42,528.17,692071,1016722880,11.05,-2.67,-14.8,4.91
2007-01-05,532.28,496.52,532.28,494.05,537329,715011008,7.08,-8,-43.16,3.81
2007-01-08,496.11,509.26,516.25,494.87,317616,421819392,4.31,2.57,12.74,2.25
2007-01-09,510.08,526.94,530.23,506.38,479680,650410176,4.68,3.47,17.68,3.4
2007-01-10,526.53,538.45,544.61,518.72,447374,619003200,4.91,2.18,11.51,3.17
2007-01-11,542.56,567.22,567.22,538.86,409961,599350528,5.27,5.34,28.77,2.91
2007-01-12,580.79,597.64,597.64,572.16,909021,1399725056,4.49,5.36,30.42,6.45
2007-01-15,596.82,629.71,629.71,577.91,552365,873682688,8.67,5.37,32.07,3.92
2007-01-16,637.93,659.31,663.42,637.93,525236,893096128,4.05,4.7,29.6,3.73
2007-01-17,658.48,659.31,682.74,633.82,459108,779058432,7.42,0,0,3.26
2007-01-18,656.43,624.77,663.42,624.36,489695,801280768,5.92,-5.24,-34.54,3.47
2007-01-19,625.6,656.43,658.07,625.6,479328,802892928,5.2,5.07,31.66,3.4
2007-01-22,663.01,689.73,691.37,663.01,540389,958069056,4.32,5.07,33.3,3.83
2007-01-23,679.04,703.7,711.92,671.23,503695,895826304,5.9,2.03,13.97,3.57
2007-01-24,699.59,687.67,720.15,680.68,442486,794955328,5.61,-2.28,-16.03,3.14
2007-01-25,691.37,674.93,702.47,673.69,484363,861761536,4.19,-1.85,-12.74,3.44
2007-01-26,707.81,710.69,710.69,683.15,624255,1127756288,4.08,5.3,35.76,4.43
2007-01-29,736.59,748.1,748.1,736.59,270144,517616064,1.62,5.26,37.41,1.92
2007-01-30,787.15,787.56,787.56,777.7,296356,595829376,1.32,5.27,39.46,2.1
2007-01-31,822.09,746.04,822.09,746.04,731960,1459524480,9.66,-5.27,-41.52,5.19
2007-02-01,722.61,718.5,739.06,706.58,662855,1222286976,4.35,-3.69,-27.54,4.7
2007-02-02,706.99,680.68,726.72,680.68,396110,709006976,6.41,-5.26,-37.82,2.81
2007-02-05,670.82,645.74,684.38,644.51,399274,679882752,5.86,-5.13,-34.94,2.83
2007-02-06,645.74,679.86,679.86,644.51,282377,484248896,5.47,5.28,34.12,2
2007-02-07,716.03,716.03,716.03,716.03,59166,108866304,0,5.32,36.17,0.42
2007-02-08,716.03,744.81,753.85,703.7,647279,1225465344,7,4.02,28.78,4.59
2007-02-09,747.69,715.62,748.92,711.1,309263,576342144,5.08,-3.92,-29.19,2.19
2007-02-12,714.39,753.44,753.44,714.39,251598,482695232,5.46,5.28,37.82,1.79
2007-02-13,781.81,767.83,790.03,757.14,243945,482550368,4.37,1.91,14.39,1.73
2007-02-14,776.87,804.42,806.06,765.36,279993,568001024,5.3,4.77,36.59,1.99
2007-02-15,808.53,802.77,829.9,790.03,319723,663331456,4.96,-0.21,-1.65,2.27
2007-02-16,810.58,814.69,839.36,805.24,279751,587215168,4.25,1.48,11.92,1.98
2007-02-26,798.25,790.44,802.36,774.41,213936,430798240,3.43,-2.98,-24.25,1.52
2007-02-27,790.03,748.92,814.28,748.92,227466,449230080,8.27,-5.25,-41.52,1.61
2007-02-28,709.46,742.75,748.1,709.46,438115,808293440,5.16,-0.82,-6.17,3.11
2007-03-01,740.7,703.7,740.7,703.7,229275,418404544,4.98,-5.26,-39.05,1.63
2007-03-02,695.89,707.4,714.8,681.09,207507,374155488,4.79,0.53,3.7,1.47
2007-03-05,701.65,679.45,710.69,669.99,313850,553921856,5.75,-3.95,-27.95,2.23
2007-03-06,679.86,715.62,715.62,679.45,285078,518521184,5.32,5.32,36.17,2.02
2007-03-07,716.03,724.67,736.59,711.92,280296,520049152,3.45,1.26,9.05,1.99
2007-03-08,727.96,736.59,759.2,724.67,185520,352256704,4.76,1.64,11.92,1.32
2007-03-09,736.59,739.06,748.92,723.43,219544,414411872,3.46,0.34,2.47,1.56
2007-03-12,738.64,716.03,740.7,701.65,159822,295400544,5.28,-3.12,-23.03,1.13
2007-03-13,716.03,721.38,731.24,714.39,135208,251016032,2.35,0.75,5.35,0.96
2007-03-14,711.92,699.18,711.92,691.37,182520,328372448,2.85,-3.08,-22.2,1.3
2007-03-15,697.54,714.8,716.03,697.54,142483,259448784,2.64,2.23,15.62,1.01
2007-03-16,715.21,701.65,720.56,697.12,186416,339576416,3.28,-1.84,-13.15,1.32
2007-03-19,690.14,738.64,738.64,683.15,275958,516975872,7.91,5.27,36.99,1.96
2007-03-20,757.14,738.23,757.14,736.59,250243,478599968,2.78,-0.06,-0.41,1.78
2007-03-21,746.45,777.29,777.29,743.99,358621,706176896,4.51,5.29,39.06,2.54
2007-03-22,793.73,779.75,817.98,761.25,548988,1121148800,7.3,0.32,2.46,3.9
2007-03-23,767.42,756.32,771.53,738.64,358620,694815296,4.22,-3,-23.43,2.54
2007-03-26,740.7,747.28,754.27,720.56,281825,535392768,4.46,-1.2,-9.04,2
2007-03-27,740.7,740.29,744.81,730.42,235662,445686080,1.93,-0.94,-6.99,1.67
2007-03-28,737.41,743.99,756.32,701.24,415384,785154816,7.44,0.5,3.7,2.95
2007-03-29,743.58,747.28,782.63,737,589516,1149695744,6.13,0.44,3.29,4.18
2007-03-30,735.77,735.77,740.7,723.02,216382,406970912,2.37,-1.54,-11.51,1.54
2007-04-02,739.88,752.21,765.36,738.64,313603,609052928,3.63,2.23,16.44,2.23
2007-04-03,753.44,755.09,768.65,747.69,253284,491256960,2.79,0.38,2.88,1.8
2007-04-04,757.14,777.29,790.03,757.14,402437,798945728,4.36,2.94,22.2,2.86
2007-04-05,777.29,780.16,784.68,763.72,290756,575979904,2.7,0.37,2.87,2.06
2007-04-06,767.83,764.13,777.7,755.09,265541,520492064,2.9,-2.05,-16.03,1.88
2007-04-09,764.13,770.3,780.99,757.14,223763,440992992,3.12,0.81,6.17,1.59
2007-04-10,770.3,793.73,794.14,766.6,347516,698547456,3.58,3.04,23.43,2.47
2007-04-11,795.37,834.84,835.25,795.37,594110,1259700096,5.02,5.18,41.11,4.22
2007-04-12,839.36,878.41,878.41,835.25,463826,1025244416,5.17,5.22,43.57,3.29
2007-04-13,892.8,924.45,924.45,892.8,361488,846929472,3.6,5.24,46.04,2.56
2007-04-16,945.42,935.14,965.56,901.02,368260,869212480,6.98,1.16,10.69,2.61
2007-04-17,927.74,903.08,935.14,886.22,355391,817622656,5.23,-3.43,-32.06,2.52
2007-04-18,900.2,904.72,921.57,885.81,204692,471600992,3.96,0.18,1.64,1.45
2007-04-19,892.8,857.45,907.6,857.45,352642,780768640,5.54,-5.22,-47.27,2.5
2007-04-20,838.54,888.69,899.38,838.54,229268,513912256,7.1,3.64,31.24,1.63
2007-04-23,891.57,935.14,935.14,876.36,381384,886722816,6.61,5.23,46.45,2.71
2007-04-24,952.82,926.92,958.57,924.04,340334,812324928,3.69,-0.88,-8.22,2.41
2007-04-25,923.63,975.43,975.43,906.78,459180,1116248064,7.41,5.23,48.51,3.26
2007-04-26,1019.82,1026.4,1026.4,995.98,470778,1215873536,3.12,5.23,50.97,3.34
2007-05-08,1036.68,1079.84,1079.84,1036.68,253741,689417024,4.2,5.21,53.44,1.8
2007-05-09,1110.67,1086.42,1121.36,1023.93,499264,1357693440,9.02,0.61,6.58,3.54
2007-05-10,1061.75,1061.34,1097.52,1049.01,277530,747504704,4.47,-2.31,-25.08,1.97
2007-05-11,1048.6,1104.51,1114.78,1030.1,259313,712695424,7.98,4.07,43.17,1.84
2007-05-25,1161.65,1161.65,1161.65,1159.59,479684,1402575360,0.19,5.17,57.14,3.4
2007-05-28,1212.62,1135.34,1212.62,1134.51,603316,1769983232,6.72,-2.26,-26.31,4.28
2007-05-29,1150.96,1141.91,1167.4,1112.32,444210,1270286976,4.85,0.58,6.57,3.15
2007-05-30,1082.72,1082.72,1114.37,1082.72,505098,1387346944,2.77,-5.18,-59.19,3.58
2007-05-31,1069.97,1139.04,1139.04,1040.79,905029,2545382656,9.07,5.2,56.32,6.42
2007-06-20,1452.24,1370.39,1465.8,1346.43,1302527,4182345216,10.48,20.31,231.35,8.4
2007-06-21,1426.92,1511.48,1511.48,1373.11,681682,2285484544,10.1,10.3,141.09,4.4
2007-06-22,1569.81,1560.76,1578.85,1488.41,789944,2761567232,5.98,3.26,49.28,5.1
2007-06-25,1588.35,1551.72,1614.12,1513.28,660120,2324186112,6.46,-0.58,-9.04,4.26
2007-06-27,1392.55,1416.97,1487.96,1392.55,757751,2446555648,6.15,-8.68,-134.75,4.89
2007-06-28,1384.41,1322.91,1423.75,1317.94,521165,1617433984,7.47,-6.64,-94.06,3.36
2007-06-29,1307.54,1204.44,1315.68,1190.87,489687,1410757760,9.43,-8.96,-118.47,3.16
2007-07-02,1172.33,1199.01,1219.81,1161.48,323761,875614720,4.84,-0.45,-5.43,2.09
2007-07-03,1205.8,1191.33,1232.93,1168.72,252533,693645120,5.36,-0.64,-7.68,1.63
2007-07-04,1201.27,1144.75,1205.8,1140.23,243960,652710592,5.5,-3.91,-46.58,1.57
2007-07-05,1122.14,1099.53,1175.05,1096.82,371588,971989952,6.83,-3.95,-45.22,2.4
2007-07-06,1113.1,1181.38,1186.35,1109.03,440714,1166873344,7.03,7.44,81.85,2.84
2007-07-09,1194.49,1230.67,1248.75,1180.93,272595,760716288,5.74,4.17,49.29,1.76
2007-07-10,1226.14,1246.49,1287.19,1226.14,335471,964135168,4.96,1.29,15.82,2.16
2007-07-11,1244.23,1231.57,1255.99,1226.6,114248,322761760,2.36,-1.2,-14.92,0.74
2007-07-12,1237.45,1260.06,1279.05,1237.45,152058,437502720,3.38,2.31,28.49,0.98
2007-07-13,1271.36,1241.97,1271.36,1227.5,75289,212984512,3.48,-1.44,-18.09,0.49
2007-07-16,1235.19,1160.58,1235.19,1159.67,176135,478271840,6.08,-6.55,-81.39,1.14
2007-07-17,1199.01,1278.15,1279.5,1189.97,329571,931946112,7.71,10.13,117.57,2.13
2007-07-18,1271.36,1327.43,1370.84,1254.63,563890,1703256320,9.09,3.86,49.28,3.64
2007-07-19,1312.06,1338.29,1374.91,1302.56,303029,932526464,5.45,0.82,10.86,1.95
2007-07-23,1470.33,1449.98,1470.33,1396.17,528016,1728640640,5.54,8.35,111.69,3.41
2007-07-24,1451.33,1468.52,1526.85,1429.63,349243,1177780992,6.7,1.28,18.54,2.25
2007-07-25,1468.52,1551.72,1559.86,1468.52,348527,1207820800,6.22,5.67,83.2,2.25
2007-07-26,1542.68,1542.22,1565.29,1531.37,267511,939092032,2.19,-0.61,-9.5,1.73
2007-07-27,1531.37,1490.67,1535.89,1474.85,337391,1148577920,3.96,-3.34,-51.55,2.18
2007-07-30,1483.89,1506.5,1546.29,1479.37,244882,844941696,4.49,1.06,15.83,1.58
2007-07-31,1490.67,1598.3,1605.98,1481.63,418204,1479465856,8.25,6.09,91.8,2.7
2007-08-01,1599.2,1543.13,1637.64,1516,291433,1042756544,7.61,-3.45,-55.17,1.88
2007-08-02,1556.24,1664.77,1671.55,1556.24,396584,1452566144,7.47,7.88,121.64,2.56
2007-08-03,1678.33,1728.53,1748.42,1672.91,438272,1706257536,4.54,3.83,63.76,2.83
2007-08-06,1723.1,1731.69,1763.8,1690.09,258178,1005318336,4.26,0.18,3.16,1.67
2007-08-07,1721.29,1728.07,1743.9,1690.54,156322,608291776,3.08,-0.21,-3.62,1.01
2007-08-08,1691.9,1715.41,1791.38,1678.33,261425,1027444224,6.54,-0.73,-12.66,1.69
2007-08-09,1715.41,1769.22,1773.29,1702.3,308030,1224242048,4.14,3.14,53.81,1.99
2007-08-10,1759.73,1723.55,1773.29,1700.04,185782,728871680,4.14,-2.58,-45.67,1.2
2007-08-13,1700.94,1728.07,1768.77,1678.33,260558,1013334144,5.25,0.26,4.52,1.68
2007-08-14,1732.6,1694.16,1738.47,1632.66,349274,1320118784,6.12,-1.96,-33.91,2.25
2007-08-15,1696.42,1678.33,1722.65,1653.46,246045,936157952,4.08,-0.93,-15.83,1.59
2007-08-16,1679.24,1599.2,1680.59,1577.5,385348,1417127680,6.14,-4.71,-79.13,2.49
2007-08-17,1587.44,1537.25,1628.59,1514.64,420685,1492588032,7.13,-3.87,-61.95,2.71
2007-08-20,1587.9,1673.81,1685.12,1587.9,366386,1371154944,6.32,8.88,136.56,2.36
2007-08-21,1698.68,1703.66,1735.31,1664.77,335990,1299416192,4.21,1.78,29.85,2.17
2007-08-22,1671.55,1705.01,1749.78,1661.6,315342,1224443904,5.18,0.08,1.35,2.03
2007-08-23,1696.42,1695.97,1714.51,1664.77,264578,1004795776,2.92,-0.53,-9.04,1.71
2007-08-24,1693.71,1750.68,1769.68,1687.38,389457,1538402560,4.85,3.23,54.71,2.51
2007-08-27,1749.78,1732.6,1807.66,1696.87,275096,1093845504,6.33,-1.03,-18.08,1.77
2007-08-28,1701.85,1677.88,1714.51,1655.72,313336,1187909760,3.39,-3.16,-54.72,2.02
2007-08-29,1654.82,1625.88,1663.86,1615.03,267209,989245440,2.91,-3.1,-52,1.72
2007-08-30,1645.78,1664.77,1681.95,1614.12,246827,918011648,4.17,2.39,38.89,1.59
2007-08-31,1662.51,1678.33,1682.86,1630.85,173835,655288064,3.12,0.81,13.56,1.12
2007-09-03,1682.86,1672.91,1704.56,1672,193697,741200576,1.94,-0.32,-5.42,1.25
2007-09-04,1670.19,1633.11,1671.55,1619.55,231529,865134272,3.11,-2.38,-39.8,1.49
2007-09-05,1633.11,1623.62,1645.78,1589.7,218303,799279168,3.43,-0.58,-9.49,1.41
2007-09-06,1634.02,1642.16,1683.76,1619.55,190721,712622784,3.95,1.14,18.54,1.23
2007-09-07,1646.68,1637.64,1678.33,1633.11,157485,588261760,2.75,-0.28,-4.52,1.02
2007-09-10,1612.77,1657.98,1673.36,1595.58,168446,626875776,4.75,1.24,20.34,1.09
2007-09-11,1650.75,1581.56,1672.91,1581.56,196231,723824768,5.51,-4.61,-76.42,1.27
2007-09-12,1560.31,1566.19,1601.01,1523.23,161189,569745216,4.92,-0.97,-15.37,1.04
2007-09-13,1569.81,1627.69,1627.69,1556.24,146460,527528960,4.56,3.93,61.5,0.94
2007-09-14,1628.59,1605.08,1638.99,1580.21,138488,505725216,3.61,-1.39,-22.61,0.89
2007-09-17,1648.94,1605.98,1648.94,1596.94,135773,498729312,3.24,0.06,0.9,0.88
2007-09-18,1613.67,1556.24,1625.88,1541.77,199071,707943168,5.24,-3.1,-49.74,1.28
2007-09-19,1567.55,1596.03,1621.81,1566.19,190339,691880576,3.57,2.56,39.79,1.23
2007-09-20,1596.03,1586.54,1624.07,1583.83,135966,494855232,2.52,-0.59,-9.49,0.88
2007-09-21,1586.54,1595.13,1603.72,1542.22,158115,560067392,3.88,0.54,8.59,1.02
2007-09-24,1594.68,1683.31,1685.12,1573.43,243303,910931712,7,5.53,88.18,1.57
2007-09-25,1689.64,1653.92,1700.94,1646.68,147705,558945984,3.22,-1.75,-29.39,0.95
2007-09-26,1637.64,1679.24,1729.43,1634.02,285476,1104154624,5.77,1.53,25.32,1.84
2007-09-27,1678.33,1714.96,1732.6,1672.91,242677,943870208,3.55,2.13,35.72,1.57
2007-09-28,1728.07,1767.87,1782.34,1728.07,352944,1408135936,3.16,3.09,52.91,2.28
2007-10-08,1836.6,1842.93,1887.24,1797.26,276229,1153482368,5.09,4.25,75.06,1.78
2007-10-09,1818.51,1807.21,1870.51,1795.9,145217,598597440,4.05,-1.94,-35.72,0.94
2007-10-10,1807.21,1768.77,1885.44,1763.34,210380,869430720,6.76,-2.13,-38.44,1.36
2007-10-11,1766.51,1814.44,1825.29,1746.16,157028,636738752,4.47,2.58,45.67,1.01
2007-10-12,1827.56,1742.09,1832.08,1682.86,186956,736596672,8.22,-3.99,-72.35,1.21
2007-10-15,1768.77,1759.73,1800.42,1709.99,212364,844443392,5.19,1.01,17.64,1.37
2007-10-16,1773.29,1856.95,1881.82,1757.92,279012,1149469568,7.04,5.52,97.22,1.8
2007-10-17,1849.71,1852.43,1916.18,1812.18,201077,852784256,5.6,-0.24,-4.52,1.3
2007-10-18,1859.21,1746.16,1868.25,1745.26,187332,752555136,6.64,-5.74,-106.27,1.21
2007-10-19,1768.77,1760.18,1813.54,1723.55,100400,403075680,5.15,0.8,14.02,0.65
2007-10-22,1750.68,1760.18,1795.9,1700.94,127442,504347200,5.39,0,0,0.82
2007-10-23,1773.29,1818.51,1832.08,1771.03,170140,693256960,3.47,3.31,58.33,1.1
2007-10-24,1827.56,1850.17,1909.85,1826.2,250498,1062998848,4.6,1.74,31.66,1.62
2007-10-25,1853.78,1819.87,1904.43,1807.21,219245,919352960,5.25,-1.64,-30.3,1.41
2007-10-26,1845.64,1975.87,2000.74,1840.67,347518,1509456640,8.8,8.57,156,2.24
2007-10-29,1991.7,2006.17,2111.53,1976.33,342003,1578727424,6.84,1.53,30.3,2.21
2007-10-30,2006.17,1999.39,2022,1958.69,188120,842647744,3.16,-0.34,-6.78,1.21
2007-10-31,2039.18,2132.78,2166.7,2008.43,309697,1440424704,7.92,6.67,133.39,2
2007-11-01,2090.28,2094.35,2174.84,2085.76,223319,1072296832,4.18,-1.8,-38.43,1.44
2007-11-02,2049.13,2017.02,2125.1,1994.87,181462,841694080,6.22,-3.69,-77.33,1.17
2007-11-05,1994.87,1938.79,2048.68,1927.04,162833,730234432,6.03,-3.88,-78.23,1.05
2007-11-06,1908.95,1924.78,1966.83,1887.24,103918,451763968,4.11,-0.72,-14.01,0.67
2007-11-07,1947.39,1976.78,1976.78,1889.96,97632,427142784,4.51,2.7,52,0.63
2007-11-08,1960.95,1882.27,1963.21,1872.77,134171,581040192,4.58,-4.78,-94.51,0.87
2007-11-09,1867.35,1872.77,1932.01,1850.17,105625,451231360,4.35,-0.5,-9.5,0.68
2007-11-12,1837.96,1845.64,1880.91,1809.47,128816,536234848,3.81,-1.45,-27.13,0.83
2007-11-13,1877.3,1768.77,1899.91,1756.11,213746,873836800,7.79,-4.16,-76.87,1.38
2007-11-14,1818.51,1813.54,1827.56,1739.83,196073,788767872,4.96,2.53,44.77,1.26
2007-11-15,1800.42,1791.38,1837.5,1760.18,165618,673806080,4.26,-1.22,-22.16,1.07
2007-11-16,1764.25,1705.46,1768.77,1694.16,177530,691470976,4.16,-4.8,-85.92,1.15
2007-11-19,1719.03,1671.55,1735.31,1660.25,129699,494762848,4.4,-1.99,-33.91,0.84
2007-11-20,1651.65,1728.07,1728.07,1628.14,163554,617752064,5.98,3.38,56.52,1.06
2007-11-21,1730.33,1669.29,1739.38,1638.09,223704,853682432,5.86,-3.4,-58.78,1.44
2007-11-22,1624.07,1584.28,1680.59,1582.47,119397,438673152,5.88,-5.09,-85.01,0.77
2007-11-23,1582.47,1632.66,1646.68,1578.85,126017,461108160,4.28,3.05,48.38,0.81
2007-11-26,1659.34,1600.56,1667.93,1597.84,130209,482552768,4.29,-1.97,-32.1,0.84
2007-11-27,1583.37,1546.29,1609.6,1542.68,123742,441296928,4.18,-3.39,-54.27,0.8
2007-11-28,1549.46,1506.5,1560.76,1479.37,209265,725442944,5.26,-2.57,-39.79,1.35
2007-11-29,1542.68,1635.38,1637.64,1534.54,304971,1097701504,6.84,8.55,128.88,1.97
2007-11-30,1633.11,1591.51,1634.47,1587.9,149487,545215936,2.85,-2.68,-43.87,0.96
2007-12-03,1659.79,1691.9,1754.75,1633.11,333513,1281146368,7.64,6.31,100.39,2.15
2007-12-04,1714.51,1700.04,1754.3,1691.9,230819,900748928,3.69,0.48,8.14,1.49
2007-12-05,1700.04,1741.64,1750.68,1687.38,165926,648699968,3.72,2.45,41.6,1.07
2007-12-06,1748.42,1733.95,1766.96,1712.25,121442,478345952,3.14,-0.44,-7.69,0.78
2007-12-07,1734.86,1759.73,1771.94,1734.86,133341,529860704,2.14,1.49,25.78,0.86
2007-12-10,1713.6,1728.98,1738.93,1701.39,306032,1190791680,2.13,-1.75,-30.75,1.97
2007-12-11,1741.19,1709.99,1772.84,1676.98,274252,1067083008,5.54,-1.1,-18.99,1.77
2007-12-12,1696.42,1632.21,1696.42,1612.31,336813,1253047680,4.92,-4.55,-77.78,2.17
2007-12-13,1624.07,1619.1,1646.68,1613.22,198995,734574464,2.05,-0.8,-13.11,1.28
2007-12-14,1611.86,1646.68,1648.04,1588.35,184265,673349056,3.69,1.7,27.58,1.19
2007-12-17,1632.66,1557.15,1632.66,1556.24,150845,541917440,4.64,-5.44,-89.53,0.97
2007-12-18,1549.46,1575.23,1599.2,1540.87,125610,447961344,3.75,1.16,18.08,0.81
2007-12-20,1620,1619.55,1634.02,1595.13,181968,666067328,2.47,2.81,44.32,1.17
2007-12-21,1605.98,1621.81,1646.68,1599.65,290418,1068493440,2.9,0.14,2.26,1.87
2007-12-24,1633.57,1680.59,1687.38,1626.33,239351,896900416,3.76,3.62,58.78,1.54
2007-12-25,1685.12,1680.59,1705.01,1669.29,185194,708107776,2.13,0,0,1.19
2007-12-26,1677.43,1664.77,1703.2,1656.18,164915,625417856,2.8,-0.94,-15.82,1.06
2007-12-27,1669.29,1723.55,1731.69,1633.11,367216,1403599360,5.92,3.53,58.78,2.37
2007-12-28,1719.03,1705.46,1735.31,1705.46,261567,1019671360,1.73,-1.05,-18.09,1.54
2008-01-02,1700.94,1677.43,1711.8,1662.51,200525,763465728,2.89,-1.64,-28.03,1.18
2008-01-03,1678.33,1648.94,1681.95,1610.96,275648,1023422976,4.23,-1.7,-28.49,1.62
2008-01-04,1651.2,1695.06,1709.99,1650.3,198704,762161152,3.62,2.8,46.12,1.17
2008-01-07,1686.47,1731.24,1758.82,1678.33,315140,1236910336,4.75,2.13,36.18,1.85
2008-01-08,1742.54,1786.41,1829.36,1742.09,499924,2029248384,5.04,3.19,55.17,2.94
2008-01-09,1786.41,1818.96,1822.58,1786.41,192495,786313024,2.02,1.82,32.55,1.13
2008-01-10,1827.56,1856.95,1880.91,1796.35,244700,1016737536,4.65,2.09,37.99,1.44
2008-01-11,1853.78,1953.26,1972.26,1850.17,358430,1555168256,6.57,5.19,96.31,2.1
2008-01-14,1956.43,1924.78,1958.69,1904.88,208571,911745216,2.75,-1.46,-28.48,1.22
2008-01-15,1924.78,1860.57,1949.65,1859.21,177041,760841728,4.7,-3.34,-64.21,1.04
2008-01-16,1827.1,1759.73,1847.9,1755.66,301230,1216729600,4.96,-5.42,-100.84,1.77
2008-01-17,1747.07,1809.47,1829.82,1719.93,240762,964622912,6.24,2.83,49.74,1.41
2008-01-18,1813.99,1809.47,1845.19,1781.43,115586,474717888,3.52,0,0,0.68
2008-01-21,1791.38,1669.29,1804.95,1651.2,211875,823186944,8.5,-7.75,-140.18,1.21
2008-01-22,1623.62,1578.85,1687.38,1538.61,264571,962125440,8.91,-5.42,-90.44,1.51
2008-01-23,1624.07,1668.39,1674.26,1596.94,215654,802576512,4.9,5.67,89.54,1.23
2008-01-24,1700.04,1650.75,1700.04,1596.94,183021,682211328,6.18,-1.06,-17.64,1.04
2008-01-25,1634.47,1682.4,1726.72,1601.46,178860,675607488,7.59,1.92,31.65,1.02
2008-01-28,1656.18,1562.12,1660.25,1559.86,120425,437361344,5.97,-7.15,-120.28,0.69
2008-01-29,1578.85,1575.23,1619.55,1541.77,98873,352020160,4.98,0.84,13.11,0.56
